Liu,RON,BaoHeTing,XiTing,FangTing,Xiu,MiDu,JiaoTan,S,JiaoTan_2,S_2,S-ZORB.FT_1003.PV,S-ZORB.FC_1101.PV,S-ZORB.PC_6001.PV,S-ZORB.PT_6002.PV,S-ZORB.PC_1301.PV,S-ZORB.FC_1203.PV,S-ZORB.PT_1501.PV,S-ZORB.FT_5201.PV,S-ZORB.TE_1103.DACA,S-ZORB.FT_9002.DACA,S-ZORB.PC_9002.DACA,S-ZORB.PC_3301.DACA,S-ZORB.TE_1501.DACA,S-ZORB.LT_2901.DACA,S-ZORB.ZT_2533.DACA,S-ZORB.FT_2433.DACA,S-ZORB.TE_2401.DACA,S-ZORB.SIS_TE_2802,S-ZORB.TE_5002.DACA,S-ZORB.TE_5006.DACA,S-ZORB.TE_5003.DACA,S-ZORB.TE_5201.DACA,S-ZORB.TE_5101.DACA,S-ZORB.PDT_2704.DACA,S-ZORB.PDC_2702.DACA,S-ZORB.TE_6001.DACA,S-ZORB.FC_5103.DACA,S-ZORB.PC_2401B.DACA,S-ZORB.FT_3701.DACA,S-ZORB.LC_2601.DACA,S-ZORB.TE_2608.DACA,S-ZORB.TE_2603.DACA,S-ZORB.TE_2003.DACA,S-ZORB.PC_2401B.PIDA.OP,S-ZORB.PC_2401.PIDA.OP,S-ZORB.PC_2401.PIDA.SP,S-ZORB.PDT_3002.DACA,S-ZORB.PT_2901.DACA,S-ZORB.PT_7503B.DACA,S-ZORB.PT_7107B.DACA,S-ZORB.PT_1604.DACA,S-ZORB.TE_1605.DACA,S-ZORB.TE_1604.DACA,S-ZORB.TXE_3201A.DACA,S-ZORB.TE_3112.DACA,S-ZORB.FC_5001.DACA,S-ZORB.TC_3102.DACA,S-ZORB.AT-0001.DACA.PV,S-ZORB.AT-0009.DACA.PV,S-ZORB.AT-0010.DACA.PV,S-ZORB.AT-0013.DACA.PV,S-ZORB.TE_2104.DACA.PV,S-ZORB.PT_2106.DACA.PV,S-ZORB.FT_5102.DACA.PV,S-ZORB.TE_1103.DACA.PV,S-ZORB.TE_1104.DACA.PV,S-ZORB.TE_1102.DACA.PV,S-ZORB.TE_1106.DACA.PV,S-ZORB.TE_1107.DACA.PV,S-ZORB.TE_1101.DACA.PV,S-ZORB.CAL.SPEED.PV,S-ZORB.CAL.LEVEL.PV,S-ZORB.CAL_1.CANGLIANG.PV,S-ZORB.FT_1006.DACA.PV,S-ZORB.FT_5204.DACA.PV,S-ZORB.FT_1503.DACA.PV,S-ZORB.FT_1504.DACA.PV
245.5714285714,89.8000000000,47.3300000000,32.7000000000,19.9700000000,55.8100000000,726.4000000000,7.1500000000,9.8800000000,2.4500000000,6.6000000000,60.6516747500,135.8953300000,-0.1292785520,-0.2674745500,3.1320424500,11.2492550750,1.5830074500,145.4557375000,361.0666925000,533.5151225000,0.3600458125,0.2974502025,21.7137107500,29.8218147500,91.9773325000,4.9145833000,276.4059825000,315.8569950000,130.8673450000,138.1603100000,76.7479537500,44.6086847500,50.4498057500,40.1148110000,24.4558977500,362.7316825000,9097.7556750000,1.0934587910,27.3822877500,88.6394637500,464.0075575000,449.4210800000,416.7257100000,25.8879585000,36.3502887000,1.2170376778,2.6466886250,557.7456225000,0.0584343945,3.1442856750,0.1323380750,410.8120725000,417.8934250000,357.1625225000,120.3046100000,1413.3427250000,228.3832200000,0.5577402650,0.6706057225,0.5823144075,0.3912581425,421.3970925000,5.7855978750,100.5438802500,361.0673050000,362.3159550000,421.9538550000,154.5370850000,124.7980400000,138.4858300000,6.0993375750,81.8162660000,2.5865392000,6391.5819250000,141.7187250000,1767.5059575000,2549.8024250000
245.5714285714,89.7000000000,47.3300000000,32.7000000000,19.9700000000,55.8100000000,726.4000000000,6.2200000000,9.6100000000,3.1000000000,9.5300000000,58.0430790000,132.9939225000,-0.0437017974,-0.1775415000,3.1292406250,10.4233497500,1.5368097250,143.8555375000,361.9496750000,521.6094450000,0.3601391250,0.2987123175,21.5521085000,12.2830492500,92.8566837500,5.1942532500,303.5106425000,310.4510175000,130.0104225000,136.1043500000,73.9450822500,43.8874607500,46.9176997500,41.8252492500,26.2412172500,361.1744025000,9207.9608750000,0.9957486145,26.4634487500,89.3173967500,468.7861775000,465.5711625000,419.0405250000,20.6324577500,44.2285214350,1.0834979550,7.8123668500,528.4397750000,0.0574161003,3.1417395250,0.1306122325,412.1769300000,419.3202850000,366.0726900000,111.8157225000,1247.7767750000,230.0807425000,0.5587973300,0.6621689650,0.5737567950,0.3921389900,423.4455150000,5.8006903750,29.2773453825,361.9500075000,364.1817100000,423.8903050000,153.6205350000,123.9438425000,137.5650925000,5.9926050500,81.4082602500,2.4967661500,7488.0575750000,140.9763300000,1958.0771050000,2531.7862750000
245.5714285714,89.9000000000,47.3300000000,32.7000000000,19.9700000000,55.8100000000,726.4000000000,5.5700000000,8.7600000000,2.3500000000,5.9000000000,54.3693572500,129.9754825000,-0.0833363428,-0.2177394975,3.1297400250,9.4195212500,1.3289525250,138.2292000000,364.7929550000,507.8331225000,0.3600135275,0.3087117300,21.6841227500,63.4752072500,92.7940920000,5.0737159250,276.6229775000,304.4856575000,131.4704625000,139.6039700000,72.1626180000,41.4140175000,51.2530387500,32.0094312500,27.0136220000,358.2456950000,9113.9013500000,1.0174700015,26.2837890000,89.1300452500,459.4769350000,455.8191750000,421.1154775000,28.5247137500,38.9738870975,1.1085450950,6.9415870500,532.7737750000,0.0487207792,3.1415914000,0.1332666925,414.4316875000,421.3415550000,369.4053925000,110.8681475000,1460.7772500000,229.2269375000,0.5424612125,0.6648114150,0.5784572550,0.3923244600,426.0065675000,5.3068379000,116.4250291750,364.7929550000,366.8314750000,426.3225175000,152.6660025000,123.3363325000,141.4363150000,5.6181363250,81.2525760000,2.4538150750,5036.5955750000,143.0222600000,4144.7494250000,192.4615232500
245.0000000000,89.8000000000,45.6900000000,34.6700000000,19.6400000000,58.0000000000,725.3000000000,3.3700000000,8.6000000000,0.2800000000,3.4800000000,56.9163555000,134.0034475000,-0.1526024725,-0.3532502975,3.1287575250,10.3503895000,1.7069444250,147.4292900000,357.8120225000,483.1082725000,0.3600361775,0.2997258325,21.7354237500,45.6661075000,92.7842790000,5.2969439250,284.9128950000,308.2471050000,129.3203100000,137.1923700000,81.9466260000,42.6066455000,45.9188502500,40.7451655000,25.2391385000,336.8117150000,10897.5479750000,1.0270871387,25.8367870000,89.4504882500,464.4056025000,466.3066400000,412.3239350000,28.8393807500,42.4496419000,1.1090269448,7.5657536750,532.3097425000,0.0566482147,3.1406867250,0.1319672100,403.4529400000,409.2592075000,368.7156050000,123.5022075000,1544.8192500000,229.8815400000,0.5651760225,0.6720153150,0.5891194875,0.3916844800,419.1071250000,5.7654847750,263.7569075000,357.8120225000,360.4285475000,419.4648125000,151.8344350000,122.8251375000,136.2608575000,5.7140729750,81.5635862500,2.6159161250,9697.8649500000,142.3894000000,2827.7903000000,2309.7092750000
245.0000000000,90.3000000000,45.6900000000,34.6700000000,19.6400000000,58.0000000000,725.3000000000,3.3300000000,6.2900000000,3.1500000000,6.1800000000,57.4339612500,131.1228075000,-0.1522212025,-0.3311707250,3.1304558500,10.6406108750,1.6409928000,144.6554625000,362.1561650000,445.3635700000,0.3600640900,0.2989538700,21.9496247500,36.1752642500,92.7504372500,5.0925151250,272.7047325000,315.7005600000,129.5081400000,136.7991575000,73.2601875000,40.4016257500,47.4177787500,27.2931072500,24.2745187500,345.3953650000,12526.8837500000,0.9438554305,25.8888915000,89.6516630000,459.0458100000,466.1796325000,417.1488900000,30.5846402500,41.3824204000,1.1373107680,7.7282414500,555.2909675000,0.0545982805,3.1427421500,0.1315677200,409.1003750000,415.2515925000,349.3818700000,129.0616200000,1653.3190500000,229.8328450000,0.5513151600,0.6787926800,0.5979087175,0.3894963975,423.1396575000,5.7971163000,31.2399866250,362.1561650000,364.5482900000,423.4662675000,152.4715150000,123.1097275000,136.5958275000,5.3994925000,81.4282617500,2.8409093250,9624.6265750000,140.3837500000,2275.9285750000,2417.5033250000
245.0000000000,89.8000000000,45.6900000000,34.6700000000,19.6400000000,58.0000000000,725.3000000000,3.9700000000,8.4600000000,3.5700000000,8.8500000000,64.4802937500,133.8658475000,-0.0671685616,-0.2057411900,3.1096133500,10.5249167250,1.6442655500,149.4604750000,362.4254625000,487.9457650000,0.3600759625,0.2955496200,21.6686520000,14.8298097500,93.3162545000,5.2176042000,273.4975200000,312.9243050000,130.7371100000,136.5434150000,78.0938810000,47.0654912500,47.6900385000,37.0982257500,30.1064640000,353.2640525000,13137.4632500000,1.0456850500,24.8491030000,90.1357140000,423.1642175000,458.0796525000,418.2936350000,32.2312927500,43.7791810250,1.2115909105,5.0142547250,528.2166450000,0.0586744248,3.1217871750,0.1291671800,410.5520575000,416.9500650000,368.7562225000,112.0531850000,1494.1765500000,231.0284375000,0.5482184500,0.6663688050,0.5923457975,0.3898302050,423.4215900000,5.7966767500,250.8364450000,362.4254625000,364.7276900000,423.7951850000,154.0652575000,124.8271725000,138.1584400000,5.6155809250,81.5060142500,2.9167766000,11320.4567500000,141.8906975000,2165.5606475000,2502.0179000000
254.7142857143,90.4000000000,43.2400000000,33.9000000000,22.8600000000,60.7300000000,724.3000000000,6.4000000000,10.9500000000,3.2900000000,6.9900000000,60.2904765000,127.8229425000,-0.1520814900,-0.3221839900,3.1112267250,10.3457670250,1.8691601250,140.0950600000,363.7240825000,444.4586175000,0.3597433225,0.2987376425,21.9032855000,-0.0178520081,94.5300435000,5.0287819500,259.6067400000,300.0259425000,128.2724550000,136.5258025000,77.3261132500,41.6355932500,47.7246422500,41.6379245000,27.5419170000,334.5985200000,9627.2040250000,0.9002260925,23.2605440000,90.1488750000,451.5157725000,461.6698625000,418.6034900000,29.9445772500,41.8447067250,1.0520314270,5.6416073000,542.9073725000,0.0536404673,3.1241442250,0.1302176625,408.0736450000,413.8379175000,347.5894450000,122.4328300000,1490.4652250000,230.2012900000,0.5549498600,0.6725992050,0.5909458750,0.3787604775,425.5747425000,5.8042724750,9.6601132000,363.7233575000,365.8026975000,425.9074775000,151.5782050000,122.4828050000,135.5983650000,5.2044842250,80.7576932500,2.7526182500,8145.5810750000,142.1510650000,2334.7878250000,2520.2321500000
254.7142857143,90.3000000000,43.2400000000,33.9000000000,22.8600000000,60.7300000000,724.3000000000,3.1800000000,8.4200000000,1.8800000000,5.4900000000,60.2013695000,134.9752325000,-0.0428910616,-0.1711152250,3.1098473250,10.5373816000,1.9449978500,147.5080600000,362.7557025000,452.8626675000,0.3600504525,0.2998188725,20.8339220000,-0.0133937851,94.6267557500,5.0584811750,275.2650475000,315.0656200000,132.4453275000,138.9610100000,75.7908930000,50.2229097500,57.3106125000,36.0183092500,29.5378942500,351.7454200000,12665.1782500000,1.0070167883,23.5960420000,90.4780242500,441.6328675000,467.9122700000,416.5821450000,29.6233475000,43.3435376500,1.1317853135,5.4427374000,547.3758375000,0.0610812113,3.1233328750,0.1248388175,408.3981775000,414.7248150000,356.5327050000,131.9427650000,1557.4366250000,229.9531225000,0.5519274500,0.6759555000,0.6181479475,0.3773327875,423.3635250000,5.8058602500,16.9507355000,362.7580400000,364.3984325000,423.8131000000,155.9149800000,126.9080650000,140.0492475000,5.5043898250,81.4603805000,2.9191798500,8417.1087000000,141.4759975000,2162.7883000000,2248.3903500000
254.7142857143,90.0000000000,43.2400000000,33.9000000000,22.8600000000,60.7300000000,724.3000000000,3.9900000000,8.7300000000,1.7800000000,5.4400000000,57.4557295000,128.0453025000,-0.1519428275,-0.3296277750,3.1107836500,10.4813798500,1.5591307000,140.0574900000,368.1378075000,416.6966975000,0.3600691050,0.3005682950,21.8179547500,65.8962737500,94.5046957500,5.0599132250,271.8780200000,294.2666475000,130.4976750000,138.7024200000,75.5644907500,44.9101550000,47.4899430000,35.8268475000,28.1681535000,333.9131625000,10366.8284750000,0.9545413655,38.6928997500,90.8765665000,457.1038175000,468.3564225000,422.4324625000,27.9858337500,39.9764908500,1.0797557520,0.6895530950,546.0194225000,0.0581057377,3.1234354000,0.1298669150,411.8571075000,417.3739825000,356.1080875000,125.9179700000,1542.4181750000,229.8759775000,0.5512689900,0.6761965350,0.5863564325,0.3755433775,429.7947100000,5.7801775750,130.6700750000,368.1378075000,370.1798700000,430.0263725000,153.8998575000,124.3585975000,137.8879500000,5.0891549250,80.6313620000,2.8564586500,8111.0381250000,146.0698675000,2690.8280750000,2261.6296250000
254.7142857143,90.7000000000,43.2400000000,33.9000000000,22.8600000000,60.7300000000,724.3000000000,4.8200000000,10.4300000000,4.1500000000,7.8200000000,56.1529562500,129.2499100000,-0.1523191275,-0.3180079925,3.1094587250,10.7273277500,1.6659960500,140.7612825000,361.6012250000,465.9202825000,0.3600003725,0.3002359375,21.5159177500,38.5939682500,92.3157372500,5.0477780750,252.4726975000,311.2515300000,129.9003875000,137.3028475000,72.1157015000,46.0691227500,47.6125067500,27.6261487500,28.6689772500,355.5859275000,10347.9253250000,0.9897710563,36.8646595000,92.5465915000,435.4009325000,481.0063225000,418.6101150000,29.5509507500,34.9587026000,1.1067943438,0.5858142450,551.4887725000,0.0609739965,3.1216485250,0.1312138400,411.7175075000,418.4862100000,321.3442325000,126.0010075000,1506.3530250000,230.2063350000,0.5497758250,0.6883050875,0.5843540425,0.3738746275,423.5194325000,5.7895632000,0.0000000000,361.6012250000,364.5407775000,423.9520550000,152.1593175000,123.5964250000,136.5234675000,5.7580405000,80.4296870000,3.1994073250,7954.9658500000,146.3712250000,1797.2681750000,2470.0332250000
254.7142857143,90.8000000000,43.2400000000,33.9000000000,22.8600000000,60.7300000000,724.3000000000,4.7600000000,8.4000000000,2.6200000000,7.1000000000,57.0121687500,128.0721950000,-0.1404622263,-0.2831297025,3.1091519500,11.0449967250,1.8493803500,140.9695175000,361.4843025000,447.4352575000,0.3600163225,0.2994988525,21.3050270000,34.1302460000,93.6873270000,4.9045935500,269.9556125000,326.3179200000,130.1728375000,137.7960100000,77.1232617500,47.4489697500,54.0000762500,41.6461997500,28.2073557500,350.9017300000,11305.5392500000,1.1530407150,29.3517390000,90.0348505000,224.3030175000,472.9047000000,417.4043250000,28.0466347500,38.2453677250,1.1993241263,19.8677902500,549.4419575000,0.0626681850,3.1221154000,0.1261055450,409.5768200000,416.1743300000,475.1745550000,132.7648775000,1538.5562500000,229.7483125000,0.5539391325,0.6748428650,0.7929791600,0.3721223100,422.1252625000,5.7993929000,2.4843710000,361.4843025000,363.4574900000,422.6835150000,152.5289925000,124.0439025000,137.0986975000,5.9705472250,80.5500572500,3.4898164000,8732.0017750000,146.9880425000,1644.6598475000,2408.9889250000
254.7142857143,90.1000000000,43.2400000000,33.9000000000,22.8600000000,60.7300000000,724.3000000000,4.7600000000,8.4000000000,2.6200000000,7.1000000000,69.1492465000,133.6283625000,-0.1137781052,-0.2501991150,3.1107207250,10.7759772500,1.9329873250,145.5128650000,364.7896300000,458.1832500000,0.3600710450,0.3011318225,21.6272930000,17.8554997500,92.9756117500,5.3705627750,289.4566175000,299.4391075000,130.0863875000,136.9087725000,70.3797640000,44.9732112500,48.0733282500,35.0076522500,27.1397910000,357.4379500000,11285.6737500000,1.1630007555,29.4573062500,89.9760005000,221.3096250000,488.9738175000,420.5549600000,29.3557905000,41.4334751650,1.2715753400,17.7556070000,547.2628975000,0.0592972570,3.1235655000,0.1304725175,413.2448250000,419.8130175000,463.3650825000,127.1692950000,1530.0583250000,230.2968725000,0.5547828450,0.6654602725,0.5815819350,0.3774997450,425.9624125000,5.7678050500,71.9315000000,364.7896300000,366.5640150000,426.4525325000,152.7938375000,123.9698125000,137.0299900000,6.1891616250,80.6686925000,3.4716528250,8361.9865500000,146.4836950000,2180.0429000000,2380.1044000000
331.1428571429,90.0000000000,46.7600000000,34.6500000000,18.5900000000,53.6200000000,716.8000000000,5.4200000000,11.0500000000,3.3300000000,7.7000000000,60.9958542500,129.0295600000,-0.1425484615,-0.2922756925,3.0782877500,10.4001720750,1.7438737000,140.7925575000,365.3460175000,428.9248050000,0.3599924775,0.2987302200,21.8752000000,1.9664798500,93.2027560000,5.2363020750,293.3498325000,297.8418800000,130.7067050000,138.1610300000,74.8994380000,48.2515640000,49.3788290000,34.5404437500,30.0773327500,345.2345325000,11313.1762500000,1.1784807250,28.9777840000,89.9221782500,225.9644525000,480.2265675000,420.6182350000,28.7481287500,40.8274666200,1.3201318255,16.7054092500,550.4551700000,0.0594627150,3.0905512500,0.1294653250,411.2026325000,417.3693800000,468.1420050000,117.1126075000,1647.4118000000,230.1036775000,0.5557937225,0.6639397325,0.5799223675,0.4503544400,427.1652800000,5.7730083500,28.6249307000,365.3460175000,367.8128525000,427.6148075000,153.2675350000,124.8627900000,137.6975050000,5.8514617000,80.1104397500,2.9179748250,8424.7390750000,145.9478800000,2411.2885250000,2330.3349500000
331.1428571429,89.4000000000,46.7600000000,34.6500000000,18.5900000000,53.6200000000,716.8000000000,4.6500000000,9.8800000000,1.9200000000,5.9400000000,60.5189085000,129.7739450000,-0.0648835718,-0.2024798725,3.0783357250,10.3855545500,1.8674458000,141.2102550000,364.0530850000,462.2107425000,0.3888622150,0.2985328275,22.3334967500,65.5083415000,54.5580557500,5.0661847500,253.1903225000,288.2792475000,130.1873100000,138.4838100000,78.9880602500,47.1838130000,49.9530537500,45.2043182500,25.6573962500,352.9364175000,10142.9444000000,0.9449780378,28.0894945000,89.2079752500,417.4544800000,457.8212000000,420.7214725000,36.1232885000,37.7623917000,1.1011186625,15.1462587500,499.1363825000,0.0591374848,3.0907321250,0.1439451825,413.0672775000,419.2925100000,375.1353725000,124.5420725000,1626.9045750000,228.9287325000,0.5475940075,0.6836626500,0.5922096050,0.3833938575,426.5470500000,5.7957910250,12.1229298125,364.0530850000,367.1016300000,426.9830375000,153.5107275000,125.5011050000,137.9445725000,5.8180174000,80.1699597500,2.7676281000,7772.6963750000,147.8360000000,1964.9284500000,2434.0138500000
331.1428571429,90.1000000000,46.7600000000,34.6500000000,18.5900000000,53.6200000000,716.8000000000,5.1200000000,9.6500000000,2.4000000000,6.2600000000,53.6495462500,124.9278500000,-0.1491932100,-0.3087938525,3.0792959000,10.2549281000,1.7531374000,136.8088800000,365.5105075000,452.5896100000,0.3901303825,0.2999586725,21.6877115000,56.6454855000,93.5628607500,5.1437830250,291.3101300000,297.8098325000,129.0980200000,136.5243150000,79.4561052500,50.6871927500,46.0773897500,43.7013685000,35.5800210000,337.4407450000,9148.8438750000,1.1620671750,29.1824430000,90.8342157500,444.9539475000,490.2568925000,421.2941700000,28.5756720000,43.3424471250,1.2418863325,13.6432642500,506.2034750000,0.0599505178,3.0920257250,0.1408348075,411.5353550000,417.2480725000,394.8538750000,129.8873475000,1379.3086000000,230.1244850000,0.5570172900,0.6761595700,0.5754627950,0.3902476425,426.5424600000,5.8036846500,7.9866036250,365.5105075000,367.3800825000,426.8752375000,151.9482500000,123.7687000000,136.3339175000,5.5942379000,79.5244037500,3.0564751250,7699.8046750000,149.3998800000,2032.9503025000,2491.9861250000
331.1428571429,89.8000000000,46.7600000000,34.6500000000,18.5900000000,53.6200000000,716.8000000000,6.6200000000,10.7700000000,4.6400000000,8.5100000000,53.1139227500,126.2059425000,-0.1453748950,-0.3048186525,3.0777088750,10.0594182250,1.9197609750,131.0689150000,361.6881650000,431.6299700000,0.3705094825,0.3024748225,21.8360877500,41.9741842500,92.3309700000,4.9455123000,238.3023100000,295.0870100000,129.2593025000,139.9900550000,69.0167595000,50.6108862500,44.6826757500,33.2413130000,24.7411150000,347.4242675000,3622.4782750000,0.9637866275,24.7491795000,89.7807677500,432.2501975000,471.9658650000,419.1764300000,30.9751240000,45.3210632000,1.0888252925,5.6251289500,536.8885625000,0.0582140505,3.0903799250,0.1364255100,411.2232625000,417.5737275000,352.0719250000,130.6487025000,1237.2685250000,229.3496700000,0.5553203625,0.6656827225,0.5839829800,0.4603394650,423.6181050000,5.8048699250,223.4457225000,361.6881650000,364.9469750000,423.9066625000,151.0849725000,123.7188350000,135.8079150000,5.5087519500,79.9089065000,3.1847789000,0.0000000000,147.1522875000,1495.9926875000,2546.1594750000
373.7142857143,90.1000000000,43.4200000000,32.5200000000,24.0600000000,59.0900000000,735.3000000000,5.1900000000,9.3800000000,3.2700000000,6.7300000000,53.5557657500,126.1361425000,-0.1485947200,-0.3155958650,3.0827027250,10.1591547000,1.9176777000,140.0608075000,363.5605400000,439.0137175000,0.3784279725,0.3010189375,21.9338102500,36.2297040000,93.1556477500,5.1648744250,274.9220400000,295.9340525000,129.6417525000,138.2896325000,76.4477670000,53.7440365000,52.3392025000,34.1367737500,25.9009510000,343.3975800000,12817.6420000000,1.0248743195,24.8927325000,90.0386505000,454.8282725000,477.7024175000,420.5500550000,28.4838310000,45.7112369400,1.2113265738,5.6264646750,536.3613700000,0.0570024752,3.0954446000,0.1383039650,412.3574050000,418.9514225000,411.7826675000,119.4331475000,1829.0040250000,230.6896975000,0.5317249750,0.6736655550,0.5853461375,0.4077242525,425.8188550000,5.7885904000,224.3534100000,363.5605400000,366.8068750000,426.1576425000,151.4517200000,123.7681750000,136.3352775000,5.6083131250,79.6671587500,2.8134171750,10145.5665000000,144.5195725000,1820.9607500000,2521.7099750000
392.0000000000,90.3000000000,55.0500000000,20.8900000000,24.0600000000,59.0900000000,725.2000000000,3.7700000000,9.2400000000,3.4500000000,7.2900000000,54.8644682500,126.0974250000,-0.0330307147,-0.1677008325,3.0828208000,10.3922669250,1.8906341750,140.1824100000,362.7134825000,454.2468600000,0.3839446600,0.2974181200,22.0576352500,18.2684705000,92.7044860000,5.4118513500,258.2778950000,291.9770475000,128.8297725000,136.9846525000,71.6051045000,50.1619807500,47.9385922500,38.8640930000,27.4498892500,349.6010025000,12034.4735000000,0.9083910650,24.1337885000,90.3784395000,438.7909175000,473.8518450000,421.1988950000,27.2877872500,49.2435383000,1.0226521457,5.4397507000,536.6471450000,0.0578078918,3.0949663750,0.1426844500,413.0782300000,420.2031675000,396.2556450000,106.6800075000,1788.6295750000,231.4198950000,0.5605672675,0.6792134525,0.5858212875,0.4231481775,425.4572475000,5.7997481500,154.1037075000,362.7134825000,366.3398025000,425.8075600000,150.9230675000,123.4618525000,135.7044725000,5.5079434750,79.8365245000,2.8948373250,10013.8647750000,147.1657375000,1943.6911575000,2501.8541750000
